Timestamp,Extractor_initials,Checker_initials,Checker_comment,Article_DOI,Article_title,Article_author,Article_journal,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment,String_sensitivity_evaluation_mentioned,String_sensitivity_evaluation_mentioned_comment,String_sensitivity_evaluation_source_number,String_sensitivity_evaluation_sources_comment,String_sensitivity_test_papers_used,String_sensitivity_test_papers_comment,String_sensitivity_test_papers_terminology,String_sensitivity_test_papers_number,String_sensitivity_test_papers_sources,String_sensitivity_test_approach,Information_specialist_involved,Information_specialist_comment,General_comment,Search sources,Final_string_provided_comment,Final_string_provided,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment
7/6/2023 15:26:24,ML,YY,,10.1159/000520672,Machine Learning Algorithms as a Computer-Assisted Decision Tool for Oral Cancer Prognosis and Management Decisions: A Systematic Review,Chiesa-Estomba,ORL,no,,no,,,,no,,,,,,,,,,no,,,"Google Scholar, PubMed (Medline), Scopus, SciELO; references","""The following keywords were used: ([“oral cavity cancer” OR “oral cavity squamous cell carcinoma” OR “machine learning” OR “oral cancer” AND “prognosis”]).""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 15:30:04,ML,YY,,10.3390/pathogens11111365,"Prevalence of Human Intestinal Entamoeba spp. in the Americas: A Systematic Review and Meta-Analysis, 1990–2022",Servián,Pathogens,no,,no,,,,no,,,,,,,,,,no,,,"Google Scholar, JSTOR, PubMed (Medline), Scopus, BioOne; PAHO IRIS; WHO IRIS ","""Search terms included but were not limited to “Entamoeba”, “amoebiasis”, “human infections”, “GenBank”, “prevalence”, and “America”.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 15:34:57,ML,YY,,10.1007/s00383-022-05205-z,Endoscopic septum division of tubular esophageal duplication in two children and systematic review,Özcan,Pediatric Surgery International,no,,no,,,,no,,,,,,,,,,no,,,PubMed (Medline),"""Systematic search was conducted through PubMed electronic database (May 2022), adopting the following search terms: (“esophageal duplication”, “tubular esophageal duplication”).""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/7/2023 7:36:35,ML,YY,,10.3390/ph15121555,How Effective Are Non-Operative Intra-Articular Treatments for Bone Marrow Lesions in Knee Osteoarthritis in Adults? A Systematic Review of Controlled Clinical Trials,Kleinschmidt,Pharmaceuticals,no,,no,,,,no,,,,,,,,,,yes,"""The complete search strategy, including MeSH terms, was developed and validated by the first author (A.K.) with assistance from a Medical Librarian."", ",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), SPORTDiscus; pEDro; Australian New Zealand Clinical Trials Registry (ANZCTR)",Supplement Table S1: Ovid Medline; Supplement Table S2: Search terms used for Clinicaltrial.gov and ANZCTR,yes (exact search strategy for at least one source),,,,,,
7/6/2023 15:38:20,ML,YY,,10.1371/journal.pntd.0010489,Clinical laboratory parameters and fatality of Severe fever with thrombocytopenia syndrome patients: A systematic review and meta-analysis,Wang,PLoS Neglected Tropical Diseases,no,,no,,,,no,,,,,,,,,,no,,,"PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), National Knowledge Infrastructure databases (CNKI); Wan Fang Data; references",S1 Table. PubMed; Web of Science; CNKI; Wanfang,yes (exact search strategy for all sources),,,,,,
7/6/2023 15:42:37,ML,YY,,10.1016/j.pnpbp.2022.110581,Peripheral blood inflammatory markers in patients with attention deficit/hyperactivity disorder (ADHD): A systematic review and meta-analysis,Misiak,Progress in Neuro-Psychopharmacology and Biological Psychiatry,no,,no,,,,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), International Pharmaceutical Abstracts; Academic Search Ultimate; the Health Source: Nursing/Academic Edition","""The keywords were as follows: ((“ADHD” OR “attention-deficit/hyperactivity disorder”) AND (“cytokine” OR “interleukin” OR “crp” OR “c-reactive protein” OR “interferon” OR “chemokine” OR “tumor necrosis factor” OR “tumour necrosis factor” OR “immun*” OR “inflamm*”)). """,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/7/2023 8:51:00,ML,YY,,10.1038/s41597-022-01822-4,The Altered States Database: Psychometric data from a systematic literature review,Prugger,Scientific Data,yes,"""These “exclusion terms” were chosen by manually scanning through the PubMed results of the search query without “exclusion terms” and identifying misleading uses of abbreviations etc. The above search terms were combined with PubMed Boolean operators to detect articles describing one or more of the listed ASC-inducing methods, in addition to one or more questionnaires, or one or more “inclusion terms”, and exclude articles containing one or more “exclusion terms”. """,no,,,,yes,"""To validate the search strategy, a comparison was made with the 105 journal articles already included in the previous version of the ASDB (last updated 2020-12-28). The references of the articles were retrieved from OSF (https://osf.io/8mbru)17. The comparison showed that all articles from the older version of the ASDB were covered by the current systematic literature review.""",1,"OSF, stored earlier version of a ASDB dataset",yes,"""To validate the search strategy, a comparison was made with the 105 journal articles already included in the previous version of the ASDB (last updated 2020-12-28).""",validation,105,"""To validate the search strategy, a comparison was made with the 105 journal articles already included in the previous version of the ASDB (last updated 2020-12-28).""",update from an earlier version of a database,no,"""J.P. was responsible for the systematic literature review including the journal article identification and screening, and for the data extraction process"" - seems like not an IS",,"PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), references",Supplementary File 1: Complete PubMed Search Query,yes (exact search strategy for at least one source),,,,,,
7/6/2023 15:48:57,ML,YY,,10.1111/sdi.13056,The association between the locations of arteriovenous fistulas and patency rates: A systematic review and meta-analysis,Gan,Seminars in Dialysis,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), references","""Free text words including “upper-arm AVF,” “forearm AVF,” “AVF location,” and “patency” were used to retrieve all the potential studies relevant to HD patients.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/7/2023 8:34:23,ML,YY,,10.1016/j.srhc.2022.100796,Health literacy levels among women in the prenatal period: A systematic review,Meldgaard,Sexual and Reproductive Healthcare,yes,"""We used the 2dSearch tool [17] to ensure the search strategy’s overview and transparency. First, we performed a free-text search in PubMed, followed by a search of Medical Subject Headings (MeSH) terms and MeSH hierarchies. When performing the first selection of search words, we plotted words into 2dSearch. We searched the reference lists of initially identified literature for additional search words.
Once our PubMed search strategy was agreed upon, we translated it into MEDLINE, Embase, CINAHL and PsycInfo (see Appendix for search strings).""",no,,yes,"""First, we performed a free-text search in PubMed, followed by a search of Medical Subject Headings (MeSH) terms and MeSH hierarchies. When performing the first selection of search words, we plotted words into 2dSearch.""",no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), references","Appendix A. Ovid MEDLINE, Embase (OVID), PsycINFO (OVID), CINAHL (EBSCOhost) ",yes (exact search strategy for all sources),,,,,,
7/6/2023 15:52:46,ML,YY,,10.1186/s40798-022-00444-9,Acute and Chronic Physical Activity Increases Creative Ideation Performance: A Systematic Review and Multilevel Meta-analysis,Rominger,Sports Medicine - Open,no,,no,,,,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), ProQuest (ABI/Inform Global, Nursing & Allied Health Database, Public Health Database), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), PsyArXiv; Zenodo; references","Additional file 1 : Scopus, PsyArXiv, Google Scholar, Zenodo, PsycINFO, PubMed, Web of Science, CINAHL, ProQuest",yes (exact search strategy for all sources),,,,,,
7/6/2023 18:05:50,ML,YY,,10.1097/JSA.0000000000000351,Osteoarthritis Risks and Sports: An Evidence-based Systematic Review,Migliorini,Sports Medicine and Arthroscopy Review,no,,no,,,,no,,,,,,,,,,no,,,"Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), references",""" The following keywords were used in combination using the Boolean operators AND/OR: sports, athletes, participants, contest, players, sporting, game, participation, competition, competitors, field, pain, symptoms, osteoarthritis, degeneration, degenerative, activity, recreational, play, match, knee, ankle, hip, spine, wrist, football, volleyball, joint line, WOMAC, Harris hip score, visual analogue scale, patient reported outcome measures, PROMs.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 21:11:11,ML,YY,,10.1007/s00520-022-07215-y,To extract or not extract teeth prior to head and neck radiotherapy? A systematic review and meta-analysis,Normando,Supportive Care in Cancer,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), ProQuest (ABI/Inform Global, Nursing & Allied Health Database, Public Health Database), PubMed (Medline), Scopus, Virtual Health Library (LILACS), Web of Science (Medline, Web of Science Core Collection), Open Grey; references",Appendix 1. PubMed; Scopus; Embase; Web of Science; LILACS; Cochrane Library; Google Scholar; Open Grey; ProQuest,yes (exact search strategy for all sources),,,,,,
7/6/2023 21:18:18,ML,YY,,10.1016/j.soard.2022.07.007,The effects of bariatric surgery on cognition in patients with obesity: a systematic review and meta-analysis,Li,Surgery for Obesity and Related Diseases,no,,no,"Supplementary Table 1: Cochrane, Embase, Pubmed",,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline)","Supplementary Table 1: Cochrane, Embase, Pubmed",yes (exact search strategy for all sources),,,,,,
7/6/2023 21:21:44,ML,YY,,10.1016/j.survophthal.2022.06.002,The safety of intracameral phenylephrine – A systematic review,Gowda,Survey of Ophthalmology,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), Google Scholar, PubMed (Medline), references","""Key words used in searches included: “phenylephrine,” “intracameral phenylephrine complications,” “intracameral complications,” “alternatives to phenylephrine,” and “phenylephrine complications.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/7/2023 9:48:54,ML,YY,,10.3390/su142315633,The Nexus of Industry 4.0 and Circular Procurement: A Systematic Literature Review and Research Agenda,Rejeb,Sustainability (Switzerland),yes,"""To begin, Google Scholar was used to look for any relevant publications that would help develop the search query. The list of keywords was refined and the search strings were finalized by analyzing the titles, abstracts, and keywords of the top 100 publications retrieved in this first search. In the end, the initial string—“Industry 4.0” AND “circular procurement”—was adjusted...""",no,,yes,"""To begin, Google Scholar was used to look for any relevant publications that would help develop the search query. The list of keywords was refined and the search strings were finalized by analyzing the titles, abstracts, and keywords of the top 100 publications retrieved in this first search. In the end, the initial string—“Industry 4.0” AND “circular procurement”—was adjusted...""",no,,,,,,,,,,no,,,"Scopus, Web of Science (Medline, Web of Science Core Collection), references",main text - unspecified fields,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 21:25:45,ML,YY,,10.3390/su142215257,Household Physical Activity for Adults in the Context of the Pandemic: A Systematic Review,Zhang,Sustainability (Switzerland),no,,no,,,,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), references",Table A1.,yes (exact search strategy for all sources),,,,,,
7/6/2023 21:52:32,ML,YY,,10.1186/s13643-022-02090-4,Suboptimal blood pressure control and its associated factors among people living with diabetes mellitus in sub-Saharan Africa: a systematic review and meta-analysis,Akalu,Systematic Reviews,no,,no,,,,no,,,,,,,,,,no,,,"Google Scholar, PubMed (Medline), ScienceDirect, African Journals OnLine; HINARI; Google; references","Additional file 2: Hinari, PubMed, African Journals online, Science District",yes (exact search strategy for all sources),,,,,,
7/6/2023 22:07:02,ML,YY,,10.7225/toms.v11.n02.006,Systematic Literature Review on Wheel-over Point Techniques for Efficient Ship Manoeuvre,Kamis,Transactions on Maritime Science,no,,no,,,,no,,,,,,,,,,no,,,"Scopus, Web of Science (Medline, Web of Science Core Collection), internet search engines (unspecified)",Table 1,yes (exact search strategy for at least one source),,,,,,
7/6/2023 22:13:37,ML,YY,,10.1038/s41398-022-01967-1,The antidepressant and anxiolytic effects of cannabinoids in chronic unpredictable stress: a preclinical systematic review and meta-analysis,Reuveni,Translational Psychiatry,no,,no,,,,no,,,,,,,,,,yes,"protocol: ""Meter D. (Meta-Analysis Advice), Renshaw T.(Meta-Analysis Advice), Weingart S. (Librarian),McFarland M. (Librarian), Barrett T. (Statistician),Downs J. (Statistical Advice), and Culianos D(Statistical Advice). McFarland affiliated with theUniversity of Utah and everyone else is affiliated withUtah State University""",,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), ProQuest (ABI/Inform Global, Nursing & Allied Health Database, Public Health Database), PubMed (Medline), Scopus, Psychology & Behavioral Sciences Collection; similar articles",protocol,yes (exact search strategy for at least one source),,,,,,
